id,ltable_id,ltable_city_ascii,ltable_country,rtable_id,rtable_city_ascii,rtable_country,city_ascii_sim,country_sim,is_matching
8203,238,Bazhou,China,1416,Zhenzhou,China,0.5,1.0,0
857,164,Guigang,China,1143,Wugang,China,0.714285714,1.0,0
8609,390,Puning,China,1375,Chuxiong,China,0.5,1.0,0
3270,163,Yiyang,China,922,Danyang,China,0.571428571,1.0,0
12089,71,Zhanjiang,China,225,Hanzhong,China,0.444444444,1.0,0
3472,229,Siping,China,712,Taixing,China,0.571428571,1.0,0
7736,117,Tai'an,China,1319,Turpan,China,0.5,1.0,0
7666,90,Qujing,China,1143,Wugang,China,0.5,1.0,0
7093,348,Lianshan,China,697,Hanchuan,China,0.5,1.0,0
6849,247,Tongren,China,250,Tongliao,China,0.5,1.0,0
4899,670,Yichun,China,916,Yingcheng,China,0.555555556,1.0,0
2333,135,Taizhou,China,1896,Lianzhou,China,0.625,1.0,0
12950,423,Pingxiang,China,562,Pingdu,China,0.444444444,1.0,0
311,44,Hangzhou,China,120,Yongzhou,China,0.75,1.0,0
401,255,Xinzhou,China,328,Xuanzhou,China,0.75,1.0,0
255,339,Huangshi,China,568,Huangshan,China,0.777777778,1.0,0
13635,320,Sanming,China,1150,Langzhong,China,0.444444444,1.0,0
12818,326,Lincang,China,587,Rongcheng,China,0.444444444,1.0,0
3378,190,Chuzhou,China,238,Bazhou,China,0.571428571,1.0,0
12264,98,Qingdao,China,520,Jianguang,China,0.444444444,1.0,0
3783,40,Tianjin,China,1151,Qian'an,China,0.571428571,1.0,0
11653,148,Huanglongsi,China,1872,Hancheng,China,0.454545455,1.0,0
4595,106,Zhengzhou,China,234,Qinzhou,China,0.555555556,1.0,0
12602,216,Nanchang,China,244,Zhenjiang,China,0.444444444,1.0,0
13596,284,Xiangtan,China,1297,Changping,China,0.444444444,1.0,0
8565,367,Yan'an,China,1054,Wu'an,China,0.5,1.0,0
392,215,Jiaozuo,China,985,Jiaozhou,China,0.75,1.0,0
12882,364,Kuaidamao,China,663,Kaiyuan,China,0.444444444,1.0,0
12735,276,Ningde,China,914,Xingcheng,China,0.444444444,1.0,0
12014,39,Hyderabad,India,992,Moradabad,India,0.444444444,1.0,0
8676,430,Yinchuan,China,1682,Minzhu,China,0.5,1.0,0
1329,3,Guangzhou,China,1209,Gaizhou,China,0.666666667,1.0,0
6736,225,Hanzhong,China,400,Hezhou,China,0.5,1.0,0
13300,103,Xiangyang,China,1591,Yuanping,China,0.444444444,1.0,0
6645,206,Neijiang,China,953,Meishan,China,0.5,1.0,0
7734,117,Tai'an,China,1028,Hailun,China,0.5,1.0,0
884,296,Tieling,China,1211,Leling,China,0.714285714,1.0,0
5989,87,Xinyang,China,368,Jincheng,China,0.5,1.0,0
2271,68,Cangzhou,China,1896,Lianzhou,China,0.625,1.0,0
4789,355,Ghaziabad,India,553,Faridabad,India,0.555555556,1.0,0
7554,65,Shenyang,China,1087,Fuyang,China,0.5,1.0,0
3812,87,Xinyang,China,1261,Xiping,China,0.571428571,1.0,0
6559,186,Fuzhou,China,660,Dingzhou,China,0.5,1.0,0
3062,56,Nanjing,China,922,Danyang,China,0.571428571,1.0,0
12874,361,Shangzhou,China,706,Ezhou,China,0.444444444,1.0,0
3259,162,Kunming,China,302,Nanping,China,0.571428571,1.0,0
4036,357,Luoyang,China,1790,Fenyang,China,0.571428571,1.0,0
3190,125,Suzhou,China,552,Gaozhou,China,0.571428571,1.0,0
1711,25,Chengdu,China,394,Chongzuo,China,0.625,1.0,0
888,311,Huai'an,China,1678,Huadian,China,0.714285714,1.0,0
1768,54,Quanzhou,China,152,Chenzhou,China,0.625,1.0,0
7552,65,Shenyang,China,1062,Yiyang,China,0.5,1.0,0
4995,94,Liaocheng,China,1780,Pencheng,China,0.555555556,1.0,0
13495,226,Tangshan,China,1215,Jingcheng,China,0.444444444,1.0,0
13093,6,Shanghai,China,1133,Chengguan,China,0.444444444,1.0,0
8197,236,Bengbu,China,1231,Pinghu,China,0.5,1.0,0
11529,38,Dongguan,China,698,Gongzhuling,China,0.454545455,1.0,0
2716,107,Lu'an,China,141,Ji'an,China,0.6,1.0,0
13766,378,Qinbaling,China,1506,Jinghong,China,0.444444444,1.0,0
1054,108,Dezhou,China,137,Bozhou,China,0.666666667,1.0,0
6653,207,Fuzhou,China,975,Hengzhou,China,0.5,1.0,0
2706,53,Heze,China,179,Hefei,China,0.6,1.0,0
8625,392,Qingyang,China,1803,Linghai,China,0.5,1.0,0
6482,168,Meizhou,China,464,Shuozhou,China,0.5,1.0,0
5102,246,Guang'an,China,1458,Xiangyang,China,0.555555556,1.0,0
13124,32,Chongqing,China,1591,Yuanping,China,0.444444444,1.0,0
5864,68,Cangzhou,China,706,Ezhou,China,0.5,1.0,0
8419,318,Yanjiang,China,1069,Dongyang,China,0.5,1.0,0
5639,38,Dongguan,China,654,Yingtan,China,0.5,1.0,0
6633,206,Neijiang,China,240,Suining,China,0.5,1.0,0
3519,251,Jinzhou,China,539,Jinhua,China,0.571428571,1.0,0
3696,506,Huzhou,China,526,Leizhou,China,0.571428571,1.0,0
845,87,Xinyang,China,1176,Xichang,China,0.714285714,1.0,0
13338,120,Yongzhou,China,1041,Tongchuan,China,0.444444444,1.0,0
6318,144,Jiujiang,China,345,Jilin,China,0.5,1.0,0
5701,44,Hangzhou,China,983,Quzhou,China,0.5,1.0,0
2789,265,Shaoguan,China,1308,Zhuangyuan,China,0.6,1.0,0
11563,142,Xiaoganzhan,China,985,Jiaozhou,China,0.454545455,1.0,0
2500,334,Mirzapur,India,1388,Durgapur,India,0.625,1.0,0
4859,546,Yangshe,China,625,Xiangshui,China,0.555555556,1.0,0
5968,86,Nanchong,China,320,Sanming,China,0.5,1.0,0
13365,141,Ji'an,China,1646,Jiangshan,China,0.444444444,1.0,0
3250,141,Ji'an,China,311,Huai'an,China,0.571428571,1.0,0
2783,221,Busan,South Korea,1254,Ansan,South Korea,0.6,1.0,0
12526,192,Qingyuan,China,323,Yangjiang,China,0.444444444,1.0,0
7082,347,Zhuhai,China,746,Linhai,China,0.5,1.0,0
11694,282,Haikou,China,1704,Danjiangkou,China,0.454545455,1.0,0
12359,109,Jinan,China,378,Qinbaling,China,0.444444444,1.0,0
1982,182,Zhaoqing,China,260,Chaoyang,China,0.625,1.0,0
1508,401,Pingliang,China,1066,Qingping,China,0.666666667,1.0,0
7266,547,Guyuan,China,548,Rui'an,China,0.5,1.0,0
13757,378,Qinbaling,China,1151,Qian'an,China,0.444444444,1.0,0
7714,109,Jinan,China,1121,Sizhan,China,0.5,1.0,0
5734,50,Zhoukou,China,464,Shuozhou,China,0.5,1.0,0
5489,169,Zhangjiakou,China,1704,Danjiangkou,China,0.545454545,1.0,0
12151,77,Xingtai,China,914,Xingcheng,China,0.444444444,1.0,0
7685,96,Yulin,China,1244,Shulan,China,0.5,1.0,0
322,54,Quanzhou,China,475,Sanzhou,China,0.75,1.0,0
7194,443,Liaoyang,China,591,Dayan,China,0.5,1.0,0
5850,68,Cangzhou,China,225,Hanzhong,China,0.5,1.0,0
12226,91,Jieyang,China,518,Lianjiang,China,0.444444444,1.0,0
1236,323,Yangjiang,China,518,Lianjiang,China,0.666666667,1.0,0
6132,119,Langfang,China,199,Nanning,China,0.5,1.0,0
4945,71,Zhanjiang,China,1239,Zhaodong,China,0.555555556,1.0,0
12894,370,Nantong,China,520,Jianguang,China,0.444444444,1.0,0
8599,383,Taizhou,China,1416,Zhenzhou,China,0.5,1.0,0
8502,339,Huangshi,China,2030,Hongzhai,China,0.5,1.0,0
3513,251,Jinzhou,China,349,Yingkou,China,0.571428571,1.0,0
7952,163,Yiyang,China,1960,Huichang,China,0.5,1.0,0
8017,188,Zhuzhou,China,1896,Lianzhou,China,0.5,1.0,0
7043,331,Yantai,China,566,Yangquan,China,0.5,1.0,0
4984,87,Xinyang,China,1476,Mingguang,China,0.555555556,1.0,0
12938,401,Pingliang,China,679,Yingchuan,China,0.444444444,1.0,0
8179,229,Siping,China,1062,Yiyang,China,0.5,1.0,0
620,117,Tai'an,China,196,Taiyuan,China,0.714285714,1.0,0
2985,13,Beijing,China,668,Leiyang,China,0.571428571,1.0,0
12197,84,Huanggang,China,661,Lianyuan,China,0.444444444,1.0,0
3347,186,Fuzhou,China,251,Jinzhou,China,0.571428571,1.0,0
5550,323,Yangjiang,China,1948,Lengshuijiang,China,0.538461538,1.0,0
7073,340,Xining,China,637,Xinyu,China,0.5,1.0,0
13788,390,Puning,China,1564,Hongjiang,China,0.444444444,1.0,0
15711,29,Chennai,India,659,Dhanbad,India,0.428571429,1.0,0
15783,40,Tianjin,China,712,Taixing,China,0.428571429,1.0,0
13510,236,Bengbu,China,1133,Chengguan,China,0.444444444,1.0,0
3653,382,Gaoping,China,438,Xiping,China,0.571428571,1.0,0
6416,157,Yangzhou,China,172,Suzhou,China,0.5,1.0,0
3209,135,Taizhou,China,194,Binzhou,China,0.571428571,1.0,0
181,298,Baotou,China,1384,Botou,China,0.833333333,1.0,0
1795,65,Shenyang,China,91,Jieyang,China,0.625,1.0,0
7148,390,Puning,China,584,Wusong,China,0.5,1.0,0
4966,84,Huanggang,China,1352,Tianchang,China,0.555555556,1.0,0
3811,87,Xinyang,China,1221,Xinmin,China,0.571428571,1.0,0
13841,423,Pingxiang,China,1453,Fengcheng,China,0.444444444,1.0,0
3939,251,Jinzhou,China,1209,Gaizhou,China,0.571428571,1.0,0
13086,3,Guangzhou,China,1348,Zhuozhou,China,0.444444444,1.0,0
7350,654,Yingtan,China,991,Dengtalu,China,0.5,1.0,0
13562,255,Xinzhou,China,1449,Xingcheng,China,0.444444444,1.0,0
13180,68,Cangzhou,China,1646,Jiangshan,China,0.444444444,1.0,0
8029,192,Qingyuan,China,1276,Tengyue,China,0.5,1.0,0
4482,67,Shangqiu,China,165,Changchun,China,0.555555556,1.0,0
6575,190,Chuzhou,China,985,Jiaozhou,China,0.5,1.0,0
8207,239,Qincheng,China,1787,Xingren,China,0.5,1.0,0
5836,67,Shangqiu,China,594,Jiangyin,China,0.5,1.0,0
3565,278,Daqing,China,302,Nanping,China,0.571428571,1.0,0
3774,13,Beijing,China,1638,Beian,China,0.571428571,1.0,0
4679,206,Neijiang,China,323,Yangjiang,China,0.555555556,1.0,0
3332,181,Liuzhou,China,212,Wenzhou,China,0.571428571,1.0,0
3032,51,Ganzhou,China,181,Liuzhou,China,0.571428571,1.0,0
12082,71,Zhanjiang,China,87,Xinyang,China,0.444444444,1.0,0
12050,56,Nanjing,China,423,Pingxiang,China,0.444444444,1.0,0
7620,73,Hengyang,China,1872,Hancheng,China,0.5,1.0,0
4657,165,Changchun,China,679,Yingchuan,China,0.555555556,1.0,0
13211,72,Yancheng,China,1719,Guangming,China,0.444444444,1.0,0
15815,43,Nanyang,China,382,Gaoping,China,0.428571429,1.0,0
7308,590,Baishan,China,592,Haicheng,China,0.5,1.0,0
1926,137,Bozhou,China,464,Shuozhou,China,0.625,1.0,0
52,48,Tongshan,China,226,Tangshan,China,0.875,1.0,0
4569,103,Xiangyang,China,260,Chaoyang,China,0.555555556,1.0,0
6298,141,Ji'an,China,725,Xishan,China,0.5,1.0,0
5748,54,Quanzhou,China,225,Hanzhong,China,0.5,1.0,0
13445,204,Zaozhuang,China,1369,Luocheng,China,0.444444444,1.0,0
11485,423,Pingxiang,China,1948,Lengshuijiang,China,0.461538462,1.0,0
12130,73,Hengyang,China,587,Rongcheng,China,0.444444444,1.0,0
13355,132,Xianyang,China,1297,Changping,China,0.444444444,1.0,0
6194,122,Suihua,China,198,Wuhu,China,0.5,1.0,0
2505,339,Huangshi,China,1953,Panshi,China,0.625,1.0,0
988,48,Tongshan,China,568,Huangshan,China,0.666666667,1.0,0
4797,361,Shangzhou,China,985,Jiaozhou,China,0.555555556,1.0,0
4423,3,Guangzhou,China,336,Guangyuan,China,0.555555556,1.0,0
2723,156,Yibin,China,345,Jilin,China,0.6,1.0,0
15825,45,Foshan,China,295,Longyan,China,0.428571429,1.0,0
5213,423,Pingxiang,China,1458,Xiangyang,China,0.555555556,1.0,0
8396,306,Chaozhou,China,1504,Longzhou,China,0.5,1.0,0
5814,65,Shenyang,China,313,Ankang,China,0.5,1.0,0
12451,154,Jiangmen,China,568,Huangshan,China,0.444444444,1.0,0
4038,362,Huainan,China,1061,Hejian,China,0.571428571,1.0,0
5662,42,Wuhan,China,547,Guyuan,China,0.5,1.0,0
709,194,Binzhou,China,238,Bazhou,China,0.714285714,1.0,0
179,229,Siping,China,1261,Xiping,China,0.833333333,1.0,0
4557,94,Liaocheng,China,617,Yongcheng,China,0.555555556,1.0,0
11900,3,Guangzhou,China,84,Huanggang,China,0.444444444,1.0,0
5986,87,Xinyang,China,260,Chaoyang,China,0.5,1.0,0
154,178,Luzhou,China,506,Huzhou,China,0.833333333,1.0,0
11550,142,Xiaoganzhan,China,255,Xinzhou,China,0.454545455,1.0,0
1370,94,Liaocheng,China,1394,Wancheng,China,0.666666667,1.0,0
13402,165,Changchun,China,1231,Pinghu,China,0.444444444,1.0,0
11554,142,Xiaoganzhan,China,443,Liaoyang,China,0.454545455,1.0,0
6778,229,Siping,China,330,Shaoxing,China,0.5,1.0,0
13777,380,Ma'anshan,China,1466,Chang'an,China,0.444444444,1.0,0
15844,51,Ganzhou,China,309,Gulou,China,0.428571429,1.0,0
372,152,Chenzhou,China,212,Wenzhou,China,0.75,1.0,0
689,181,Liuzhou,China,506,Huzhou,China,0.714285714,1.0,0
3662,383,Taizhou,China,940,Taishan,China,0.571428571,1.0,0
13621,304,Zigong,China,1215,Jingcheng,China,0.444444444,1.0,0
4048,382,Gaoping,China,1027,Leping,China,0.571428571,1.0,0
2974,13,Beijing,China,57,Jining,China,0.571428571,1.0,0
8003,182,Zhaoqing,China,1593,Yueqing,China,0.5,1.0,0
15770,40,Tianjin,China,296,Tieling,China,0.428571429,1.0,0
12543,204,Zaozhuang,China,260,Chaoyang,China,0.444444444,1.0,0
13794,392,Qingyang,China,1719,Guangming,China,0.444444444,1.0,0
8136,216,Nanchang,China,1817,Wanyuan,China,0.5,1.0,0
3177,118,Dazhou,China,554,Chizhou,China,0.571428571,1.0,0
7955,164,Guigang,China,1424,Dangyang,China,0.5,1.0,0
1149,165,Changchun,China,232,Changzhi,China,0.666666667,1.0,0
6588,192,Qingyuan,China,963,Xin'an,China,0.5,1.0,0
15831,50,Zhoukou,China,190,Chuzhou,China,0.428571429,1.0,0
6241,132,Xianyang,China,313,Ankang,China,0.5,1.0,0
3603,310,Weifang,China,727,Hegang,China,0.571428571,1.0,0
8485,332,Huizhou,China,1504,Longzhou,China,0.5,1.0,0
2164,464,Shuozhou,China,506,Huzhou,China,0.625,1.0,0
12219,90,Qujing,China,323,Yangjiang,China,0.444444444,1.0,0
3264,163,Yiyang,China,164,Guigang,China,0.571428571,1.0,0
7089,348,Lianshan,China,541,Shuangyashan,China,0.5,1.0,0
13133,38,Dongguan,China,1646,Jiangshan,China,0.444444444,1.0,0
2537,392,Qingyang,China,1752,Xunyang,China,0.625,1.0,0
6983,306,Chaozhou,China,332,Huizhou,China,0.5,1.0,0
601,77,Xingtai,China,765,Xingyi,China,0.714285714,1.0,0
1489,348,Lianshan,China,1352,Tianchang,China,0.666666667,1.0,0
11540,97,Changde,China,513,Zhangjiajie,China,0.454545455,1.0,0
7054,333,Lishui,China,539,Jinhua,China,0.5,1.0,0
12283,103,Xiangyang,China,164,Guigang,China,0.444444444,1.0,0
6875,257,Wuzhou,China,586,Yushu,China,0.5,1.0,0
13802,401,Pingliang,China,1211,Leling,China,0.444444444,1.0,0
690,181,Liuzhou,China,526,Leizhou,China,0.714285714,1.0,0
5107,250,Tongliao,China,1575,Chengjiao,China,0.555555556,1.0,0
1089,120,Yongzhou,China,213,Changzhou,China,0.666666667,1.0,0
6064,109,Jinan,China,192,Qingyuan,China,0.5,1.0,0
12523,186,Fuzhou,China,213,Changzhou,China,0.444444444,1.0,0
2502,339,Huangshi,China,1338,Zhangshu,China,0.625,1.0,0
2007,207,Fuzhou,China,464,Shuozhou,China,0.625,1.0,0
3176,118,Dazhou,China,526,Leizhou,China,0.571428571,1.0,0
8226,243,Putian,China,1639,Fujin,China,0.5,1.0,0
13665,323,Yangjiang,China,1872,Hancheng,China,0.444444444,1.0,0
2081,265,Shaoguan,China,609,Shaoyang,China,0.625,1.0,0
11470,697,Hanchuan,China,731,Fangchenggang,China,0.461538462,1.0,0
11935,13,Beijing,China,71,Zhanjiang,China,0.444444444,1.0,0
8448,323,Yangjiang,China,1048,Rongjiawan,China,0.5,1.0,0
3639,340,Xining,China,712,Taixing,China,0.571428571,1.0,0
1401,130,Zhangzhou,China,1223,Zhongshu,China,0.666666667,1.0,0
3587,299,Handan,China,311,Huai'an,China,0.571428571,1.0,0
6912,278,Daqing,China,318,Yanjiang,China,0.5,1.0,0
8720,444,Beihai,China,1475,Wuhai,China,0.5,1.0,0
2951,336,Guangyuan,China,541,Shuangyashan,China,0.583333333,1.0,0
6012,95,Dalian,China,96,Yulin,China,0.5,1.0,0
11558,142,Xiaoganzhan,China,652,Liaoyuan,China,0.454545455,1.0,0
11583,169,Zhangjiakou,China,640,Zhangye,China,0.454545455,1.0,0
5046,164,Guigang,China,1719,Guangming,China,0.555555556,1.0,0
2295,87,Xinyang,China,1235,Songyang,China,0.625,1.0,0
218,44,Hangzhou,China,361,Shangzhou,China,0.777777778,1.0,0
7627,77,Xingtai,China,1113,Xinhualu,China,0.5,1.0,0
4873,592,Haicheng,China,617,Yongcheng,China,0.555555556,1.0,0
3367,188,Zhuzhou,China,475,Sanzhou,China,0.571428571,1.0,0
4722,246,Guang'an,China,520,Jianguang,China,0.555555556,1.0,0
13555,251,Jinzhou,China,1215,Jingcheng,China,0.444444444,1.0,0
682,181,Liuzhou,China,194,Binzhou,China,0.714285714,1.0,0
7800,131,Yuncheng,China,1593,Yueqing,China,0.5,1.0,0
3446,209,Anshan,China,953,Meishan,China,0.571428571,1.0,0
6286,139,Suqian,China,396,Yushan,China,0.5,1.0,0
6134,119,Langfang,China,226,Tangshan,China,0.5,1.0,0
1206,238,Bazhou,China,983,Quzhou,China,0.666666667,1.0,0
501,234,Qinzhou,China,1896,Lianzhou,China,0.75,1.0,0
4463,48,Tongshan,China,587,Rongcheng,China,0.555555556,1.0,0
3107,87,Xinyang,China,758,Xinyi,China,0.571428571,1.0,0
4895,654,Yingtan,China,916,Yingcheng,China,0.555555556,1.0,0
13131,34,Baoding,China,1719,Guangming,China,0.444444444,1.0,0
5476,934,Cebu City,Philippines,987,Taguig City,Philippines,0.545454545,1.0,0
6231,132,Xianyang,China,144,Jiujiang,China,0.5,1.0,0
3157,112,Yichun,China,521,Yucheng,China,0.571428571,1.0,0
13711,351,Nagpur,India,1280,Brahmapur,India,0.444444444,1.0,0
4465,48,Tongshan,China,662,Rongcheng,China,0.555555556,1.0,0
15721,30,Xi'an,China,590,Baishan,China,0.428571429,1.0,0
8481,331,Yantai,China,1702,Yongji,China,0.5,1.0,0
7272,548,Rui'an,China,567,Yutan,China,0.5,1.0,0
4029,340,Xining,China,1668,Xicheng,China,0.571428571,1.0,0
7745,118,Dazhou,China,1416,Zhenzhou,China,0.5,1.0,0
3727,552,Gaozhou,China,588,Huazhou,China,0.571428571,1.0,0
5031,130,Zhangzhou,China,1222,Shanhu,China,0.555555556,1.0,0
1977,178,Luzhou,China,464,Shuozhou,China,0.625,1.0,0
12897,371,Tangerang,Indonesia,618,Sumedang,Indonesia,0.444444444,1.0,0
13771,378,Qinbaling,China,1790,Fenyang,China,0.444444444,1.0,0
12904,378,Qinbaling,China,438,Xiping,China,0.444444444,1.0,0
519,295,Longyan,China,1235,Songyang,China,0.75,1.0,0
7990,178,Luzhou,China,1416,Zhenzhou,China,0.5,1.0,0
12378,119,Langfang,China,914,Xingcheng,China,0.444444444,1.0,0
5032,130,Zhangzhou,China,1318,Bazhou,China,0.555555556,1.0,0
3292,168,Meizhou,China,251,Jinzhou,China,0.571428571,1.0,0
7317,592,Haicheng,China,712,Taixing,China,0.5,1.0,0
12694,260,Chaoyang,China,518,Lianjiang,China,0.444444444,1.0,0
4955,71,Zhanjiang,China,1963,Yanjiao,China,0.555555556,1.0,0
15683,13,Beijing,China,164,Guigang,China,0.428571429,1.0,0
1166,186,Fuzhou,China,706,Ezhou,China,0.666666667,1.0,0
5682,44,Hangzhou,China,186,Fuzhou,China,0.5,1.0,0
1109,131,Yuncheng,China,587,Rongcheng,China,0.666666667,1.0,0
6954,299,Handan,China,566,Yangquan,China,0.5,1.0,0
12417,132,Xianyang,China,323,Yangjiang,China,0.444444444,1.0,0
15725,30,Xi'an,China,673,Xiantao,China,0.428571429,1.0,0
653,162,Kunming,China,390,Puning,China,0.714285714,1.0,0
813,554,Chizhou,China,723,Mizhou,China,0.714285714,1.0,0
6957,299,Handan,China,741,Sanya,China,0.5,1.0,0
7687,96,Yulin,China,1591,Yuanping,China,0.5,1.0,0
4936,51,Ganzhou,China,1150,Langzhong,China,0.555555556,1.0,0
13023,568,Huangshan,China,679,Yingchuan,China,0.444444444,1.0,0
7187,430,Yinchuan,China,661,Lianyuan,China,0.5,1.0,0
4846,520,Jianguang,China,566,Yangquan,China,0.555555556,1.0,0
7500,48,Tongshan,China,1048,Rongjiawan,China,0.5,1.0,0
13099,13,Beijing,China,1564,Hongjiang,China,0.444444444,1.0,0
8640,396,Yushan,China,1475,Wuhai,China,0.5,1.0,0
8336,284,Xiangtan,China,2020,Yong'an,China,0.5,1.0,0
1116,137,Bozhou,China,172,Suzhou,China,0.666666667,1.0,0
7868,146,Mianyang,China,1087,Fuyang,China,0.5,1.0,0
5851,68,Cangzhou,China,226,Tangshan,China,0.5,1.0,0
13435,204,Zaozhuang,China,1069,Dongyang,China,0.444444444,1.0,0
8258,254,Jaipur,India,1278,Rasulpur,India,0.5,1.0,0
13418,190,Chuzhou,China,1086,Chaohucun,China,0.444444444,1.0,0
182,340,Xining,China,1261,Xiping,China,0.833333333,1.0,0
815,560,Wuzhong,China,743,Wutong,China,0.714285714,1.0,0
13144,44,Hangzhou,China,1115,Guangshui,China,0.444444444,1.0,0
13335,119,Langfang,China,1449,Xingcheng,China,0.444444444,1.0,0
2365,172,Suzhou,China,1413,Shenzhou,China,0.625,1.0,0
1034,94,Liaocheng,China,916,Yingcheng,China,0.666666667,1.0,0
4943,67,Shangqiu,China,1297,Changping,China,0.555555556,1.0,0
3832,112,Yichun,China,1176,Xichang,China,0.571428571,1.0,0
1953,152,Chenzhou,China,475,Sanzhou,China,0.625,1.0,0
1402,130,Zhangzhou,China,1348,Zhuozhou,China,0.666666667,1.0,0
611,91,Jieyang,China,163,Yiyang,China,0.714285714,1.0,0
13684,336,Guangyuan,China,1235,Songyang,China,0.444444444,1.0,0
13725,361,Shangzhou,China,1233,Guankou,China,0.444444444,1.0,0
2084,284,Xiangtan,China,348,Lianshan,China,0.625,1.0,0
12680,246,Guang'an,China,380,Ma'anshan,China,0.444444444,1.0,0
13497,226,Tangshan,China,1453,Fengcheng,China,0.444444444,1.0,0
6496,172,Suzhou,China,764,Shuizhai,China,0.5,1.0,0
860,194,Binzhou,China,1318,Bazhou,China,0.714285714,1.0,0
7111,359,Anshun,China,586,Yushu,China,0.5,1.0,0
6968,301,Dingxi,China,614,Jingling,China,0.5,1.0,0
1468,298,Baotou,China,1059,Gaoyou,China,0.666666667,1.0,0
7753,119,Langfang,China,1394,Wancheng,China,0.5,1.0,0
12947,423,Pingxiang,China,438,Xiping,China,0.444444444,1.0,0
1246,336,Guangyuan,China,568,Huangshan,China,0.666666667,1.0,0
1443,213,Changzhou,China,1427,Luanzhou,China,0.666666667,1.0,0
2122,339,Huangshi,China,546,Yangshe,China,0.625,1.0,0
12442,153,Anqing,China,244,Zhenjiang,China,0.444444444,1.0,0
5023,119,Langfang,China,1352,Tianchang,China,0.555555556,1.0,0
6414,156,Yibin,China,670,Yichun,China,0.5,1.0,0
442,16,Shenzhen,China,1413,Shenzhou,China,0.75,1.0,0
6815,242,Leshan,China,252,Heyuan,China,0.5,1.0,0
66,260,Chaoyang,China,609,Shaoyang,China,0.875,1.0,0
3751,654,Yingtan,China,963,Xin'an,China,0.571428571,1.0,0
1784,54,Quanzhou,China,552,Gaozhou,China,0.625,1.0,0
1501,378,Qinbaling,China,1066,Qingping,China,0.666666667,1.0,0
1129,141,Ji'an,China,963,Xin'an,China,0.666666667,1.0,0
8516,340,Xining,China,1717,Jinchang,China,0.5,1.0,0
8649,400,Hezhou,China,1896,Lianzhou,China,0.5,1.0,0
15847,56,Nanjing,China,87,Xinyang,China,0.428571429,1.0,0
7041,330,Shaoxing,China,751,Zhongxiang,China,0.5,1.0,0
12865,361,Shangzhou,China,506,Huzhou,China,0.444444444,1.0,0
15712,30,Xi'an,China,77,Xingtai,China,0.428571429,1.0,0
11954,32,Chongqing,China,71,Zhanjiang,China,0.444444444,1.0,0
8020,190,Chuzhou,China,1504,Longzhou,China,0.5,1.0,0
4488,71,Zhanjiang,China,84,Huanggang,China,0.555555556,1.0,0
4637,130,Zhangzhou,China,588,Huazhou,China,0.555555556,1.0,0
8734,454,Shuyangzha,China,1328,Zhugang,China,0.5,1.0,0
5164,348,Lianshan,China,1458,Xiangyang,China,0.555555556,1.0,0
2172,475,Sanzhou,China,660,Dingzhou,China,0.625,1.0,0
6646,206,Neijiang,China,1007,Laiyang,China,0.5,1.0,0
13316,106,Zhengzhou,China,1265,Jieshou,China,0.444444444,1.0,0
332,68,Cangzhou,China,475,Sanzhou,China,0.75,1.0,0
12056,57,Jining,China,631,Lingcheng,China,0.444444444,1.0,0
7715,109,Jinan,China,1221,Xinmin,China,0.5,1.0,0
12240,94,Liaocheng,China,260,Chaoyang,China,0.444444444,1.0,0
1687,98,Qingdao,China,249,Qinhuangdao,China,0.636363636,1.0,0
131,30,Xi'an,China,963,Xin'an,China,0.833333333,1.0,0
15723,30,Xi'an,China,663,Kaiyuan,China,0.428571429,1.0,0
12536,199,Nanning,China,378,Qinbaling,China,0.444444444,1.0,0
2294,87,Xinyang,China,1069,Dongyang,China,0.625,1.0,0
3121,91,Jieyang,China,668,Leiyang,China,0.571428571,1.0,0
1887,119,Langfang,China,216,Nanchang,China,0.625,1.0,0
856,162,Kunming,China,1283,Ruiming,China,0.714285714,1.0,0
5951,80,Shangrao,China,640,Zhangye,China,0.5,1.0,0
8016,188,Zhuzhou,China,1504,Longzhou,China,0.5,1.0,0
6428,157,Yangzhou,China,332,Huizhou,China,0.5,1.0,0
4883,609,Shaoyang,China,732,Shouguang,China,0.555555556,1.0,0
1081,118,Dazhou,China,542,Pizhou,China,0.666666667,1.0,0
3239,137,Bozhou,China,537,Huazhou,China,0.571428571,1.0,0
13781,380,Ma'anshan,China,1786,Da'an,China,0.444444444,1.0,0
6144,119,Langfang,China,346,Dandong,China,0.5,1.0,0
7305,587,Rongcheng,China,751,Zhongxiang,China,0.5,1.0,0
7723,111,Zhaotong,China,1574,Zhijiang,China,0.5,1.0,0
12919,382,Gaoping,China,518,Lianjiang,China,0.444444444,1.0,0
6807,239,Qincheng,China,340,Xining,China,0.5,1.0,0
12402,130,Zhangzhou,China,526,Leizhou,China,0.444444444,1.0,0
540,368,Jincheng,China,2043,Licheng,China,0.75,1.0,0
2173,475,Sanzhou,China,971,Qingzhou,China,0.625,1.0,0
8204,238,Bazhou,China,1504,Longzhou,China,0.5,1.0,0
6634,206,Neijiang,China,271,Meishan,China,0.5,1.0,0
7775,120,Yongzhou,China,1427,Luanzhou,China,0.5,1.0,0
6700,216,Nanchang,China,313,Ankang,China,0.5,1.0,0
174,584,Wusong,China,743,Wutong,China,0.833333333,1.0,0
1772,54,Quanzhou,China,186,Fuzhou,China,0.625,1.0,0
